10
10
6.5913302046246827,0.83104313490912318,0.051722979638725519,0.48626806726679206,0.051847670692950487,0.68177247745916247,0.74039250845089555,0.88706119870766997,0.77075743721798062,0.30219173757359385
0.34903638903051615,4.654955668374896,0.59586250688880682,0.7671582605689764,0.41492417920380831,0.27342410013079643,0.56103316973894835,0.69797694869339466,0.24352242145687342,0.37854864448308945
0.11053651524707675,0.48844617092981935,5.356006474699825,0.088052981067448854,0.72212355909869075,0.20717754075303674,0.76611549546942115,0.67989911558106542,0.21261148853227496,0.71531985932961106
0.20233777537941933,0.95498770754784346,0.49002202786505222,7.1746623562648892,0.077462539076805115,0.19379387702792883,0.78306589089334011,0.36159398127347231,0.10992341861128807,0.95241537224501371
0.13046909729018807,0.058743120636790991,0.52727950783446431,0.18791387928649783,5.2395935044623911,0.67978375917300582,0.14388314681127667,0.26739976881071925,0.69814807781949639,0.47039186349138618
0.8573952978476882,0.82584649138152599,0.068894547410309315,0.20178856328129768,0.37079446297138929,6.6704429872334003,0.16471924725919962,0.077368706464767456,0.41509064938873053,0.18709417246282101
0.63780163740739226,0.29807415651157498,0.88430777518078685,0.40628212550655007,0.21161167463287711,0.93317538173869252,8.2860990571789443,0.1494100340642035,0.50298188393935561,0.25571879046037793
0.40711227245628834,0.077575967647135258,0.71912937611341476,0.40966569539159536,0.19032685272395611,0.55091228801757097,0.50265956297516823,7.5497991247102618,0.75116067565977573,0.44350660685449839
0.669193793553859,0.58460923237726092,0.06942595774307847,0.17695645010098815,0.56079538213089108,0.80405469564720988,0.69204960623756051,0.20260545751079917,10.230818413663656,0.72340781940147281
0.20426016021519899,0.75287136062979698,0.11522095929831266,0.33129312284290791,0.94247916433960199,0.10744897276163101,0.70065794046968222,0.44988587312400341,0.18287624139338732,9.3263696078211069

